u,i,t,pct_rank
7050,1698,1693562853.0,0.5428571428571428
7050,1698,1693562860.0,0.5714285714285714
7050,2240,1695311102.0,0.6
7050,2029,1695311105.0,0.6285714285714286
7050,11485,1697187958.0,0.6571428571428571
7050,9094,1699605176.0,0.6857142857142857
7050,7495,1699605181.0,0.7142857142857143
7050,14907,1699605185.0,0.7428571428571429
7050,14907,1699605189.0,0.7714285714285715
7051,4580,1683127455.0,0.25
7051,13853,1689079003.0,0.5
7051,4580,1694005350.0,0.75
7052,12906,1685542250.0,0.3333333333333333
7052,12906,1688480570.0,0.6666666666666666
7053,10919,1683294836.0,0.038461538461538464
7053,2213,1684928459.0,0.07692307692307693
7053,11158,1686745646.0,0.11538461538461539
7053,1238,1688134886.0,0.15384615384615385
7053,4,1688134989.0,0.19230769230769232
7053,5972,1690801926.0,0.23076923076923078
7053,2936,1690801929.0,0.2692307692307692
7053,7411,1692793732.0,0.3076923076923077
7053,436,1694619448.0,0.34615384615384615
7053,830,1694619477.0,0.38461538461538464
7053,3033,1697467421.0,0.4230769230769231
7053,2001,1700059555.0,0.46153846153846156
7053,6216,1700580539.0,0.5
7053,467,1700580544.0,0.5384615384615384
7053,1416,1700829186.0,0.5769230769230769
7053,6368,1702471301.0,0.6153846153846154
7053,2777,1703257066.0,0.6538461538461539
7053,2448,1703257072.0,0.6923076923076923
7053,4231,1703257077.0,0.7307692307692307
7053,4216,1706096073.0,0.7692307692307693
7054,7675,1685794370.0,0.3333333333333333
7054,15199,1690548011.0,0.6666666666666666
7055,6352,1684927230.0,0.3333333333333333
7055,13007,1684928218.0,0.6666666666666666
7056,4687,1699984949.0,0.3333333333333333
7056,4132,1700743898.0,0.6666666666666666
7057,1529,1684924462.0,0.3333333333333333
7057,3046,1684927325.0,0.6666666666666666
7058,13007,1695290639.0,0.1111111111111111
7058,3465,1695297177.0,0.2222222222222222
7058,11122,1696005161.0,0.3333333333333333
7058,3464,1699526946.0,0.4444444444444444
7058,14712,1699527000.0,0.5555555555555556
7058,1166,1699527016.0,0.6666666666666666
7058,14712,1712920253.0,0.7777777777777778
7059,14084,1684926825.0,0.25
7059,6001,1713441613.0,0.5
7059,6000,1713441615.0,0.75
7060,6352,1684928202.0,0.14285714285714285
7060,3465,1695731773.0,0.2857142857142857
7060,11122,1696005096.0,0.42857142857142855
7060,9791,1700129959.0,0.5714285714285714
7060,404,1700129965.0,0.7142857142857143
7061,1529,1684926372.0,0.3333333333333333
7061,11121,1696593168.0,0.6666666666666666
7062,1529,1696331435.0,0.14285714285714285
7062,2364,1696862791.0,0.2857142857142857
7062,12426,1698069327.0,0.42857142857142855
7062,12426,1699874017.0,0.5714285714285714
7062,13186,1706788013.0,0.7142857142857143
7063,3465,1684928133.0,0.16666666666666666
7063,1529,1684928149.0,0.3333333333333333
7063,1532,1699528385.0,0.5
7063,1166,1699528398.0,0.6666666666666666
7064,5187,1698678506.0,0.14285714285714285
7064,2528,1698678511.0,0.2857142857142857
7064,2518,1698678524.0,0.42857142857142855
7064,9282,1698678529.0,0.5714285714285714
7064,2234,1698678534.0,0.7142857142857143
7065,11323,1683557066.0,0.14285714285714285
7065,9816,1683557075.0,0.2857142857142857
7065,2702,1692613002.0,0.42857142857142855
7065,11088,1711462229.0,0.5714285714285714
7065,2696,1713796067.0,0.7142857142857143
7066,6231,1685971496.0,0.25
7066,11871,1695230149.0,0.5
7066,11397,1695290191.0,0.75
7067,7272,1683571753.0,0.06666666666666667
7067,3802,1683571757.0,0.13333333333333333
7067,15240,1683571763.0,0.2
7067,9552,1684175825.0,0.26666666666666666
7067,9519,1685647096.0,0.3333333333333333
7067,9680,1692645767.0,0.4
7067,3029,1692645779.0,0.4666666666666667
7067,2714,1692645792.0,0.5333333333333333
7067,15240,1692912606.0,0.6
7067,4313,1692912624.0,0.6666666666666666
7067,9440,1698958281.0,0.7333333333333333
7068,13998,1694009086.0,0.3333333333333333
7068,14137,1701427586.0,0.6666666666666666
7069,11369,1683880897.0,0.3333333333333333
7069,13022,1683880900.0,0.6666666666666666
7070,3478,1685542081.0,0.09090909090909091
7070,5586,1686733830.0,0.18181818181818182
7070,6469,1686733843.0,0.2727272727272727
7070,4223,1694085000.0,0.36363636363636365
7070,4250,1694085018.0,0.45454545454545453
7070,5591,1700215560.0,0.5454545454545454
7070,1683,1703168143.0,0.6363636363636364
7070,1219,1709215271.0,0.7272727272727273
7071,2226,1701782133.0,0.022222222222222223
7071,10267,1704456100.0,0.044444444444444446
7071,1091,1706617937.0,0.06666666666666667
7071,10361,1707501560.0,0.08888888888888889
7071,9773,1710434102.0,0.1111111111111111
7071,23,1710434105.0,0.13333333333333333
7071,3357,1710434108.0,0.15555555555555556
7071,2542,1711109913.0,0.17777777777777778
7071,10612,1714670927.0,0.2
7071,13976,1718881638.0,0.2222222222222222
7071,297,1724346482.0,0.24444444444444444
7071,848,1724346488.0,0.26666666666666666
7071,3043,1724346497.0,0.28888888888888886
7071,5421,1724346500.0,0.3111111111111111
7071,2560,1724346507.0,0.3333333333333333
7071,4865,1724346510.0,0.35555555555555557
7071,4634,1724346516.0,0.37777777777777777
7071,1880,1724346523.0,0.4
7071,11739,1724346532.0,0.4222222222222222
7071,13129,1724346535.0,0.4444444444444444
7071,5132,1724346542.0,0.4666666666666667
7071,2270,1724346550.0,0.4888888888888889
7071,11953,1724689579.0,0.5111111111111111
7071,8673,1724689586.0,0.5333333333333333
7071,5313,1725559025.0,0.5555555555555556
7071,5818,1725559028.0,0.5777777777777777
7071,10526,1725559031.0,0.6
7071,5348,1725559041.0,0.6222222222222222
7071,2802,1725559051.0,0.6444444444444445
7071,13413,1725559077.0,0.6666666666666666
7071,8595,1725559079.0,0.6888888888888889
7071,2316,1725559082.0,0.7111111111111111
7071,1286,1725559086.0,0.7333333333333333
7071,8273,1725559116.0,0.7555555555555555
7071,5748,1725559119.0,0.7777777777777778
7072,8023,1702894208.0,0.16666666666666666
7072,15241,1724239179.0,0.3333333333333333
7072,15241,1724320365.0,0.5
7072,15241,1724407636.0,0.6666666666666666
7073,1545,1684160677.0,0.3333333333333333
7073,4712,1684160682.0,0.6666666666666666
7074,189,1687770923.0,0.2
7074,2318,1692614058.0,0.4
7074,5424,1700831420.0,0.6
7075,2441,1684323840.0,0.3333333333333333
7075,9880,1684323843.0,0.6666666666666666
7076,727,1684510353.0,0.3333333333333333
7076,727,1686924335.0,0.6666666666666666
7077,4207,1705061487.0,0.25
7077,7925,1714127788.0,0.5
7077,13724,1714127791.0,0.75
7078,7038,1684771773.0,0.030303030303030304
7078,9715,1684771808.0,0.06060606060606061
7078,6927,1684771811.0,0.09090909090909091
7078,5388,1684771820.0,0.12121212121212122
7078,2480,1684771827.0,0.15151515151515152
7078,8201,1686326828.0,0.18181818181818182
7078,119,1686329308.0,0.21212121212121213
7078,11699,1686910903.0,0.24242424242424243
7078,2485,1687605040.0,0.2727272727272727
7078,4736,1687605055.0,0.30303030303030304
7078,6575,1688482291.0,0.3333333333333333
7078,323,1692897371.0,0.36363636363636365
7078,7800,1694454265.0,0.3939393939393939
7078,5835,1694454277.0,0.42424242424242425
7078,6302,1694712617.0,0.45454545454545453
7078,6955,1699278288.0,0.48484848484848486
7078,795,1699278298.0,0.5151515151515151
7078,4919,1699699139.0,0.5454545454545454
7078,466,1701882358.0,0.5757575757575758
7078,6688,1702317085.0,0.6060606060606061
7078,6959,1702317086.0,0.6363636363636364
7078,5092,1702317090.0,0.6666666666666666
7078,7918,1717153959.0,0.696969696969697
7078,5322,1717755121.0,0.7272727272727273
7078,4761,1717755124.0,0.7575757575757576
7078,457,1717755166.0,0.7878787878787878
7079,10278,1684831817.0,0.16666666666666666
7079,7071,1684855449.0,0.3333333333333333
7079,15242,1684855458.0,0.5
7079,13125,1684855835.0,0.6666666666666666
7080,4812,1684841880.0,0.08333333333333333
7080,7780,1684850007.0,0.16666666666666666
7080,9347,1685634645.0,0.25
7080,9353,1698934557.0,0.3333333333333333
7080,15243,1708610737.0,0.4166666666666667
7080,9352,1708610785.0,0.5
7080,3884,1709633109.0,0.5833333333333334
7080,2290,1709633255.0,0.6666666666666666
7080,9096,1709633280.0,0.75
7081,5292,1714737664.0,0.14285714285714285
7081,1191,1718127044.0,0.2857142857142857
7081,4974,1721827890.0,0.42857142857142855
7081,6767,1721830294.0,0.5714285714285714
7081,6402,1721830295.0,0.7142857142857143
7082,8376,1686073919.0,0.2
7082,8376,1688047333.0,0.4
7082,8376,1688385180.0,0.6
7083,1784,1695733385.0,0.3333333333333333
7083,10104,1695733391.0,0.6666666666666666
7084,8651,1685025357.0,0.14285714285714285
7084,740,1685025361.0,0.2857142857142857
7084,5282,1697212928.0,0.42857142857142855
7084,1488,1699547912.0,0.5714285714285714
7084,1493,1699547930.0,0.7142857142857143
7085,4399,1685038889.0,0.3333333333333333
7085,3486,1696267516.0,0.6666666666666666
7086,10584,1685444647.0,0.3333333333333333
7086,13597,1704276510.0,0.6666666666666666
7087,1973,1685460606.0,0.3333333333333333
7087,769,1699113062.0,0.6666666666666666
7088,14414,1687351412.0,0.06666666666666667
7088,13799,1691585720.0,0.13333333333333333
7088,1948,1691585723.0,0.2
7088,9128,1693397137.0,0.26666666666666666
7088,1947,1693397171.0,0.3333333333333333
7088,5772,1695818654.0,0.4
7088,9993,1697115985.0,0.4666666666666667
7088,12716,1699448956.0,0.5333333333333333
7088,5347,1699448975.0,0.6
7088,5346,1709122294.0,0.6666666666666666
7088,8993,1709122303.0,0.7333333333333333
7089,2125,1685642760.0,0.015384615384615385
7089,2125,1685642765.0,0.03076923076923077
7089,2125,1685642769.0,0.046153846153846156
7089,2125,1685642774.0,0.06153846153846154
7089,2125,1685642778.0,0.07692307692307693
7089,2125,1685642783.0,0.09230769230769231
7089,7128,1685642787.0,0.1076923076923077
7089,7128,1685642798.0,0.12307692307692308
7089,7128,1685642804.0,0.13846153846153847
7089,7128,1685642811.0,0.15384615384615385
7089,7263,1685642824.0,0.16923076923076924
7089,7115,1688212577.0,0.18461538461538463
7089,7115,1688212581.0,0.2
7089,7115,1688212584.0,0.2153846153846154
7089,630,1688212588.0,0.23076923076923078
7089,630,1688212594.0,0.24615384615384617
7089,630,1688212600.0,0.26153846153846155
7089,7115,1688212604.0,0.27692307692307694
7089,7115,1688212609.0,0.2923076923076923
7089,7115,1688212617.0,0.3076923076923077
7089,7115,1688212621.0,0.3230769230769231
7089,7115,1688212626.0,0.3384615384615385
7089,7115,1688212630.0,0.35384615384615387
7089,2142,1688817138.0,0.36923076923076925
7089,2142,1688817142.0,0.38461538461538464
7089,2142,1688817146.0,0.4
7089,2142,1688817149.0,0.4153846153846154
7089,2142,1688817155.0,0.4307692307692308
7089,2142,1688817158.0,0.4461538461538462
7089,2142,1688817162.0,0.46153846153846156
7089,2142,1688817165.0,0.47692307692307695
7089,2142,1688817168.0,0.49230769230769234
7089,2142,1688817171.0,0.5076923076923077
7089,2142,1688817173.0,0.5230769230769231
7089,2142,1688817176.0,0.5384615384615384
7089,9227,1695471698.0,0.5538461538461539
7089,9319,1695471713.0,0.5692307692307692
7089,9319,1695471715.0,0.5846153846153846
7089,3333,1695471718.0,0.6
7089,9319,1695471721.0,0.6153846153846154
7089,12547,1695471724.0,0.6307692307692307
7089,101,1698422557.0,0.6461538461538462
7089,101,1698422560.0,0.6615384615384615
7089,101,1698422563.0,0.676923076923077
7089,101,1698422566.0,0.6923076923076923
7089,101,1698422568.0,0.7076923076923077
7089,101,1698422571.0,0.7230769230769231
7089,9209,1698422576.0,0.7384615384615385
7089,1287,1698422579.0,0.7538461538461538
7089,1287,1698422583.0,0.7692307692307693
7089,1287,1698422587.0,0.7846153846153846
7090,8040,1685718401.0,0.043478260869565216
7090,8018,1685718404.0,0.08695652173913043
7090,559,1685718411.0,0.13043478260869565
7090,12666,1688119844.0,0.17391304347826086
7090,3964,1696605814.0,0.21739130434782608
7090,4228,1696605818.0,0.2608695652173913
7090,10058,1699609579.0,0.30434782608695654
7090,3595,1699609588.0,0.34782608695652173
7090,3596,1699609592.0,0.391304347826087
7090,476,1700834816.0,0.43478260869565216
7090,789,1702049603.0,0.4782608695652174
7090,3598,1702049609.0,0.5217391304347826
7090,4232,1702551900.0,0.5652173913043478
7090,7918,1703166186.0,0.6086956521739131
7090,879,1703166196.0,0.6521739130434783
7090,734,1703166209.0,0.6956521739130435
7090,3599,1703166221.0,0.7391304347826086
7090,466,1705590629.0,0.782608695652174
7091,11550,1686219572.0,0.14285714285714285
7091,12347,1686220356.0,0.2857142857142857
7091,14710,1686220359.0,0.42857142857142855
7091,14710,1696405655.0,0.5714285714285714
7091,12347,1696405662.0,0.7142857142857143
7092,12108,1687529517.0,0.14285714285714285
7092,10356,1687529523.0,0.2857142857142857
7092,13041,1687529528.0,0.42857142857142855
7092,5803,1687529531.0,0.5714285714285714
7092,3348,1687529537.0,0.7142857142857143
7093,10930,1690291523.0,0.2
7093,8263,1690291527.0,0.4
7093,1540,1690291530.0,0.6
7094,15242,1686137837.0,0.3333333333333333
7094,9799,1686137845.0,0.6666666666666666
7095,2536,1686149994.0,0.16666666666666666
7095,2503,1689175679.0,0.3333333333333333
7095,2505,1689175707.0,0.5
7095,2551,1689175729.0,0.6666666666666666
7096,8486,1695651526.0,0.06666666666666667
7096,3896,1695651541.0,0.13333333333333333
7096,7333,1695651548.0,0.2
7096,9001,1709916987.0,0.26666666666666666
7096,14155,1709916991.0,0.3333333333333333
7096,14892,1709917020.0,0.4
7096,12027,1709917027.0,0.4666666666666667
7096,5554,1709917038.0,0.5333333333333333
7096,13614,1709917045.0,0.6
7096,3897,1709917136.0,0.6666666666666666
7096,3892,1709917138.0,0.7333333333333333
7097,11120,1686230348.0,0.3333333333333333
7097,11120,1686230363.0,0.6666666666666666
7098,15098,1686912593.0,0.125
7098,15098,1686912600.0,0.25
7098,15098,1686912609.0,0.375
7098,15098,1688055240.0,0.5
7098,15098,1688055244.0,0.625
7098,15098,1689175296.0,0.75
7099,6928,1686392788.0,0.14285714285714285
7099,1163,1686392799.0,0.2857142857142857
7099,4344,1686392804.0,0.42857142857142855
7099,7561,1686392809.0,0.5714285714285714
7099,7048,1686392814.0,0.7142857142857143
7100,8998,1696610196.0,0.125
7100,11939,1725966340.0,0.25
7100,611,1725966344.0,0.375
7100,611,1725966352.0,0.5
7100,11936,1725966356.0,0.625
7100,11937,1725966362.0,0.75
7101,12021,1686589051.0,0.2
7101,6651,1691077733.0,0.4
7101,10567,1695405642.0,0.6
7102,3631,1693304561.0,0.02857142857142857
7102,9675,1693304564.0,0.05714285714285714
7102,11015,1693304573.0,0.08571428571428572
7102,428,1693304577.0,0.11428571428571428
7102,1386,1693304584.0,0.14285714285714285
7102,1638,1693304589.0,0.17142857142857143
7102,6753,1695463549.0,0.2
7102,2939,1695463552.0,0.22857142857142856
7102,8273,1695463554.0,0.2571428571428571
7102,12018,1695463557.0,0.2857142857142857
7102,5393,1695463559.0,0.3142857142857143
7102,121,1695463561.0,0.34285714285714286
7102,3640,1699700690.0,0.37142857142857144
7102,8365,1699700694.0,0.4
7102,2467,1699700696.0,0.42857142857142855
7102,9593,1699700699.0,0.45714285714285713
7102,1972,1699700707.0,0.4857142857142857
7102,1812,1702402108.0,0.5142857142857142
7102,2776,1702721663.0,0.5428571428571428
7102,2776,1702723563.0,0.5714285714285714
7102,3706,1704711087.0,0.6
7102,9619,1704711089.0,0.6285714285714286
7102,9982,1704711097.0,0.6571428571428571
7102,6142,1704711102.0,0.6857142857142857
7102,2517,1706007411.0,0.7142857142857143
7102,12360,1707129829.0,0.7428571428571429
7102,6442,1710497216.0,0.7714285714285715
7103,5515,1695306272.0,0.3333333333333333
7103,5514,1707400799.0,0.6666666666666666
7104,14236,1692623977.0,0.2
7104,13878,1693221070.0,0.4
7104,5673,1693221078.0,0.6
7105,6108,1701104088.0,0.3333333333333333
7105,3547,1718106738.0,0.6666666666666666
7106,5982,1698665091.0,0.1
7106,3980,1698665096.0,0.2
7106,7623,1698766724.0,0.3
7106,15058,1699371615.0,0.4
7106,6084,1702987046.0,0.5
7106,4044,1702987050.0,0.6
7106,13425,1702987068.0,0.7
7107,3019,1687861695.0,0.05
7107,3019,1687861701.0,0.1
7107,3019,1687861705.0,0.15
7107,3019,1687861708.0,0.2
7107,3019,1687861711.0,0.25
7107,3019,1687861715.0,0.3
7107,3019,1687861727.0,0.35
7107,3019,1687861730.0,0.4
7107,3019,1687861733.0,0.45
7107,3019,1687861736.0,0.5
7107,3019,1687861739.0,0.55
7107,3019,1687861742.0,0.6
7107,3019,1687861744.0,0.65
7107,3019,1687861747.0,0.7
7107,9055,1687861761.0,0.75
7108,8971,1687369253.0,0.07142857142857142
7108,1398,1687369268.0,0.14285714285714285
7108,2560,1687369304.0,0.21428571428571427
7108,11739,1693062325.0,0.2857142857142857
7108,3404,1693062337.0,0.35714285714285715
7108,2503,1693062348.0,0.42857142857142855
7108,6596,1713884198.0,0.5
7108,10018,1713884207.0,0.5714285714285714
7108,1880,1713884218.0,0.6428571428571429
7108,4249,1713884276.0,0.7142857142857143
7108,4863,1713884281.0,0.7857142857142857
7109,4009,1695126083.0,0.3333333333333333
7109,13145,1707152556.0,0.6666666666666666
7110,9005,1687972454.0,0.03125
7110,2563,1687972463.0,0.0625
7110,8368,1687972467.0,0.09375
7110,9904,1695319733.0,0.125
7110,9918,1695319737.0,0.15625
7110,2190,1695319741.0,0.1875
7110,10546,1695319744.0,0.21875
7110,3459,1695319747.0,0.25
7110,6889,1703263585.0,0.28125
7110,6889,1703263587.0,0.3125
7110,3461,1703263589.0,0.34375
7110,8749,1703263592.0,0.375
7110,1018,1703263594.0,0.40625
7110,10551,1704725522.0,0.4375
7110,9919,1704725525.0,0.46875
7110,10342,1704725528.0,0.5
7110,10341,1704725531.0,0.53125
7110,7263,1704725533.0,0.5625
7110,11969,1708620467.0,0.59375
7110,10158,1708620470.0,0.625
7110,9910,1708620474.0,0.65625
7110,10547,1708620484.0,0.6875
7110,11376,1717609044.0,0.71875
7110,11376,1717609049.0,0.75
7110,11376,1717609054.0,0.78125
7111,2081,1687974201.0,0.3333333333333333
7111,9680,1687974450.0,0.6666666666666666
7112,10961,1690388684.0,0.25
7112,12669,1690388689.0,0.5
7112,7911,1690388693.0,0.75
7113,11987,1688385593.0,0.25
7113,6320,1688385597.0,0.5
7113,1354,1688385600.0,0.75
7114,13808,1688744509.0,0.14285714285714285
7114,8199,1688744519.0,0.2857142857142857
7114,4423,1688744528.0,0.42857142857142855
7114,6929,1688744538.0,0.5714285714285714
7114,4422,1689265020.0,0.7142857142857143
7115,12571,1690989643.0,0.3333333333333333
7115,5210,1708188659.0,0.6666666666666666
7116,15198,1688560467.0,0.3333333333333333
7116,14789,1688560470.0,0.6666666666666666
7117,5579,1714146642.0,0.3333333333333333
7117,2953,1724259764.0,0.6666666666666666
7118,14265,1690472200.0,0.3333333333333333
7118,14347,1693406748.0,0.6666666666666666
7119,4442,1688814159.0,0.3333333333333333
7119,83,1688815335.0,0.6666666666666666
7120,3976,1689784492.0,0.1111111111111111
7120,1568,1689784500.0,0.2222222222222222
7120,10742,1689784504.0,0.3333333333333333
7120,4004,1690994299.0,0.4444444444444444
7120,3487,1690994308.0,0.5555555555555556
7120,4181,1690994313.0,0.6666666666666666
7120,782,1692957773.0,0.7777777777777778
7121,11676,1693411989.0,0.14285714285714285
7121,11676,1695825129.0,0.2857142857142857
7121,11974,1696435941.0,0.42857142857142855
7121,4911,1696435948.0,0.5714285714285714
7121,2470,1698073747.0,0.7142857142857143
7122,2614,1689339905.0,0.2
7122,6352,1700209127.0,0.4
7122,13701,1700209131.0,0.6
7123,2717,1689352202.0,0.14285714285714285
7123,7146,1689352208.0,0.2857142857142857
7123,2258,1689352211.0,0.42857142857142855
7123,2688,1698339813.0,0.5714285714285714
7123,7146,1698339820.0,0.7142857142857143
7124,9349,1689680395.0,0.3333333333333333
7124,8846,1689680410.0,0.6666666666666666
7125,10964,1690284713.0,0.3333333333333333
7125,10964,1700646279.0,0.6666666666666666
7126,7190,1690294801.0,0.07692307692307693
7126,7191,1690294805.0,0.15384615384615385
7126,2084,1690294807.0,0.23076923076923078
7126,2085,1690294810.0,0.3076923076923077
7126,45,1690294813.0,0.38461538461538464
7126,45,1690294819.0,0.46153846153846156
7126,45,1690294823.0,0.5384615384615384
7126,2083,1690294836.0,0.6153846153846154
7126,7458,1692699018.0,0.6923076923076923
7126,9883,1692699020.0,0.7692307692307693
7127,11222,1694711632.0,0.058823529411764705
7127,7348,1694711638.0,0.11764705882352941
7127,8790,1694711648.0,0.17647058823529413
7127,5092,1694711669.0,0.23529411764705882
7127,12167,1694711677.0,0.29411764705882354
7127,9530,1694711681.0,0.35294117647058826
7127,9069,1699539832.0,0.4117647058823529
7127,8223,1699539838.0,0.47058823529411764
7127,6643,1699539843.0,0.5294117647058824
7127,2103,1699539850.0,0.5882352941176471
7127,6053,1700754152.0,0.6470588235294118
7127,2767,1700754178.0,0.7058823529411765
7127,11550,1702045714.0,0.7647058823529411
7128,2428,1690476345.0,0.3333333333333333
7128,2790,1693560182.0,0.6666666666666666
7129,771,1690466486.0,0.05263157894736842
7129,771,1690466490.0,0.10526315789473684
7129,10238,1692712193.0,0.15789473684210525
7129,771,1692712196.0,0.21052631578947367
7129,28,1692712199.0,0.2631578947368421
7129,44,1692712202.0,0.3157894736842105
7129,44,1692712207.0,0.3684210526315789
7129,44,1692712211.0,0.42105263157894735
7129,13412,1692712214.0,0.47368421052631576
7129,13412,1692712217.0,0.5263157894736842
7129,44,1692797048.0,0.5789473684210527
7129,44,1692797051.0,0.631578947368421
7129,44,1692797055.0,0.6842105263157895
7129,44,1692797059.0,0.7368421052631579
7129,44,1692797062.0,0.7894736842105263
7130,705,1690476391.0,0.14285714285714285
7130,3242,1690476685.0,0.2857142857142857
7130,705,1694704158.0,0.42857142857142855
7130,12941,1698401211.0,0.5714285714285714
7130,2266,1698856265.0,0.7142857142857143
7131,3110,1690819515.0,0.3333333333333333
7131,2790,1690819518.0,0.6666666666666666
7132,7622,1691499541.0,0.09090909090909091
7132,4031,1691499548.0,0.18181818181818182
7132,2490,1691499556.0,0.2727272727272727
7132,3645,1692107810.0,0.36363636363636365
7132,2219,1698663245.0,0.45454545454545453
7132,4178,1704975739.0,0.5454545454545454
7132,9494,1706266433.0,0.6363636363636364
7132,4717,1706266447.0,0.7272727272727273
7133,1011,1692979564.0,0.14285714285714285
7133,14751,1693831393.0,0.2857142857142857
7133,6432,1708420831.0,0.42857142857142855
7133,4598,1708420834.0,0.5714285714285714
7133,4036,1708528269.0,0.7142857142857143
7134,871,1690980773.0,0.16666666666666666
7134,1551,1693224338.0,0.3333333333333333
7134,3255,1698083562.0,0.5
7134,10762,1699877420.0,0.6666666666666666
7135,9692,1691167679.0,0.2
7135,8800,1712575104.0,0.4
7135,4933,1712575110.0,0.6
7136,7082,1691757458.0,0.125
7136,9770,1694695821.0,0.25
7136,8388,1702897764.0,0.375
7136,3803,1711445507.0,0.5
7136,74,1724059549.0,0.625
7136,6823,1724059551.0,0.75
7137,4405,1696441743.0,0.16666666666666666
7137,648,1700660453.0,0.3333333333333333
7137,1252,1707496576.0,0.5
7137,11272,1708537971.0,0.6666666666666666
7138,12469,1694179408.0,0.2
7138,12469,1694179417.0,0.4
7138,12469,1694179436.0,0.6
7139,2611,1692202738.0,0.25
7139,12268,1692202781.0,0.5
7139,8585,1695223318.0,0.75
7140,3062,1692291937.0,0.018518518518518517
7140,14840,1692291943.0,0.037037037037037035
7140,3061,1692896582.0,0.05555555555555555
7140,14993,1693916660.0,0.07407407407407407
7140,14991,1695127195.0,0.09259259259259259
7140,14992,1695318066.0,0.1111111111111111
7140,14990,1696343343.0,0.12962962962962962
7140,14989,1698940749.0,0.14814814814814814
7140,14988,1699877555.0,0.16666666666666666
7140,3055,1701971935.0,0.18518518518518517
7140,3055,1701971937.0,0.2037037037037037
7140,3055,1702453741.0,0.2222222222222222
7140,3055,1702453743.0,0.24074074074074073
7140,3055,1703148569.0,0.25925925925925924
7140,3055,1703148573.0,0.2777777777777778
7140,561,1703148579.0,0.2962962962962963
7140,3055,1706807295.0,0.3148148148148148
7140,3055,1706807301.0,0.3333333333333333
7140,3055,1706859852.0,0.35185185185185186
7140,3055,1707119309.0,0.37037037037037035
7140,3055,1707119313.0,0.3888888888888889
7140,3055,1707413803.0,0.4074074074074074
7140,3055,1707413806.0,0.42592592592592593
7140,3055,1707413809.0,0.4444444444444444
7140,3055,1707413811.0,0.46296296296296297
7140,3055,1707413816.0,0.48148148148148145
7140,3055,1707413839.0,0.5
7140,3055,1708349881.0,0.5185185185185185
7140,3055,1708349884.0,0.5370370370370371
7140,13388,1708538468.0,0.5555555555555556
7140,13388,1708960354.0,0.5740740740740741
7140,3055,1709212681.0,0.5925925925925926
7140,3055,1709212683.0,0.6111111111111112
7140,3055,1709293168.0,0.6296296296296297
7140,13388,1710767380.0,0.6481481481481481
7140,13388,1711040713.0,0.6666666666666666
7140,13388,1711646981.0,0.6851851851851852
7140,13388,1711646985.0,0.7037037037037037
7140,13388,1711646988.0,0.7222222222222222
7140,13388,1711646991.0,0.7407407407407407
7140,13388,1711646994.0,0.7592592592592593
7140,13388,1711646997.0,0.7777777777777778
7140,13388,1711646999.0,0.7962962962962963
7141,1320,1695401099.0,0.125
7141,2375,1695405976.0,0.25
7141,6362,1695405984.0,0.375
7141,2371,1695405987.0,0.5
7141,1779,1698317319.0,0.625
7141,6361,1698317328.0,0.75
7142,11626,1696000342.0,0.3333333333333333
7142,2996,1697210324.0,0.6666666666666666
7143,15133,1692356528.0,0.045454545454545456
7143,9798,1692356532.0,0.09090909090909091
7143,10428,1692356535.0,0.13636363636363635
7143,9797,1695139641.0,0.18181818181818182
7143,10429,1695139647.0,0.22727272727272727
7143,15133,1697623101.0,0.2727272727272727
7143,10429,1697623110.0,0.3181818181818182
7143,9797,1697623113.0,0.36363636363636365
7143,9798,1697623116.0,0.4090909090909091
7143,10428,1697623119.0,0.45454545454545453
7143,13620,1697630426.0,0.5
7143,15133,1697630447.0,0.5454545454545454
7143,10428,1697630484.0,0.5909090909090909
7143,10429,1697630486.0,0.6363636363636364
7143,9798,1697630488.0,0.6818181818181818
7143,9797,1697630490.0,0.7272727272727273
7143,9100,1702642362.0,0.7727272727272727
7144,6872,1694710818.0,0.03333333333333333
7144,478,1697561718.0,0.06666666666666667
7144,3097,1697820534.0,0.1
7144,870,1697820549.0,0.13333333333333333
7144,9010,1697820562.0,0.16666666666666666
7144,466,1698940855.0,0.2
7144,10435,1699978822.0,0.23333333333333334
7144,5641,1700051239.0,0.26666666666666666
7144,14896,1700582875.0,0.3
7144,466,1702886885.0,0.3333333333333333
7144,870,1702886890.0,0.36666666666666664
7144,14896,1702886895.0,0.4
7144,5165,1706629195.0,0.43333333333333335
7144,12222,1707569025.0,0.4666666666666667
7144,4855,1707569027.0,0.5
7144,756,1707569029.0,0.5333333333333333
7144,1213,1708356581.0,0.5666666666666667
7144,2211,1709634700.0,0.6
7144,4191,1709634704.0,0.6333333333333333
7144,14896,1710237558.0,0.6666666666666666
7144,837,1710589911.0,0.7
7144,8463,1710589918.0,0.7333333333333333
7144,85,1710589924.0,0.7666666666666667
7145,3694,1693312966.0,0.05
7145,73,1693312970.0,0.1
7145,4315,1693312972.0,0.15
7145,14534,1693312977.0,0.2
7145,7651,1693312980.0,0.25
7145,4398,1693312983.0,0.3
7145,11098,1693502311.0,0.35
7145,11001,1693502316.0,0.4
7145,11001,1693502327.0,0.45
7145,48,1701088355.0,0.5
7145,2963,1701088358.0,0.55
7145,10526,1701088361.0,0.6
7145,2652,1706814811.0,0.65
7145,11643,1706814815.0,0.7
7145,2500,1706814818.0,0.75
